"lambda_rel","doc_name","domain","question","layout_retrieved","gt","first_hit_rank","recall","source_range","source_file"
"0.0","news_combined","News","Did Hamas take hostages during their attack?","[17392, 16152, 16136, 16284, 17391, 16731, 15238, 16135, 16719, 16529]","[16069, 16143]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Will the museum's new policy involve the removal of human bones from public display?","[16243, 17323, 21011, 16886, 17321, 18559, 17914, 16252, 21004, 21265]","[16243]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did an Israeli ground invasion of Gaza appear imminent according to the document?","[16211, 16212, 15241, 16229, 16152, 15223, 16154, 16284, 17391, 15237]","[16213]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who revisited ""The Exorcist"" film and its aftershocks in their article?","[16329, 14922, 15378, 14882, 15264, 16222, 16733, 16139, 14886, 15415]","[16329]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what page can readers find the continuation of the story about Israeli forces entering the Gaza Strip?","[16280, 17394, 15241, 16136, 16731, 16284, 16282, 16229, 16291, 17392]","[16304, 16229]","8","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the newspaper released on weekdays?","[1210, 1217, 15321, 15388, 14898, 1208, 17069, 2104, 2101, 1222]","[16274, 16334]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the brief summary of the New York Poverty news?","[16393, 16380, 16376, 16377, 16383, 16373, 17421, 15475, 20163, 4382]","[16380, 16381]","2","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in the frontpage?","[5026, 24103, 24679, 24104, 24681, 24666, 24682, 24680, 24678, 24665]","[16352, 16420, 16454, 16399, 16337, 16434, 16402, 16477, 16478]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who wrote the report about the influence of Africans on French?","[16509, 16508, 16534, 16532, 16535, 16517, 16528, 15417, 16514, 17662]","[16513]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the newspaper published on Monday?","[14812, 15663, 17394, 14604, 17909, 17465, 16795, 14809, 26827, 14963]","[16559]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in the document?","[4739, 18235, 3907, 20919, 7059, 11738, 5197, 14668, 17697, 9695]","[16688, 16691, 16564, 16633, 16667, 16671]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what date was the newspaper released?","[16147, 17840, 1386, 16784, 16496, 16732, 14908, 15213, 16199, 14417]","[16708, 16630]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Does the newspaper report news about King Charles?","[16777, 14907, 16278, 15293, 16722, 15609, 16980, 14537, 17449, 8982]","[16777]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On which page does the newspaper introduce the news of Oscar nominations?","[16858, 16267, 15127, 16045, 16407, 14411, 17800, 15434, 17937, 16039]","[16858, 16778]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the title of the newspaper name?","[15519, 17281, 14841, 16199, 14723, 15738, 17142, 14909, 14642, 17356]","[16784]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Are environmental and public health groups emphasizing the economic consequences in the decisions regarding new toxic chemical regulations?","[16904, 16900, 20293, 21655, 6552, 14828, 5658, 6807, 5213, 20353]","[16904]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did President Emmanuel Macron use a full parliamentary vote to pass the pension reform?","[16885, 16903, 15157, 17909, 16877, 16890, 8503, 14446, 16947, 16115]","[16885]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who reported the news about Macron Decree?","[16877, 16879, 16880, 16878, 16903, 16899, 16885, 16890, 15157, 16125]","[16884]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the newspaper released on weekdays?","[1210, 1217, 15321, 15388, 1208, 14898, 17069, 2104, 2101, 1222]","[16865]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in total in the frontpage?","[5026, 11738, 24679, 24666, 24103, 15105, 24681, 24678, 24682, 24680]","[16992, 16868, 16966, 16940, 16950, 16921, 16922, 16923, 16988, 16894, 16991]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what day was the newspaper released?","[16291, 16815, 15751, 15388, 16147, 14300, 16345, 16732, 17070, 14908]","[16937, 16865]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On which page does the newspaper detail a Washington Scandal?","[17074, 16801, 15378, 15651, 17849, 16798, 15726, 16135, 15744, 17292]","[17001, 17074]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Does the newspaper contain the news about N.Y.P.D.?","[17075, 14844, 17622, 15420, 16704, 21340, 17884, 762, 14588, 17649]","[17002, 17075]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who wrote the report about the baseball union negotiations?","[17197, 17193, 15435, 17658, 17203, 17196, 16706, 3846, 8244, 17649]","[17195]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the source of russian attack images?","[15003, 15833, 17909, 17906, 17914, 17190, 14806, 16974, 16984, 17315]","[17164]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Which publication is Maureen Dowd associated with?","[17280, 21335, 16871, 15995, 26276, 26244, 26361, 26280, 3976, 26263]","[17273]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the newspaper released on weekends?","[16215, 17346, 15353, 2104, 1217, 16700, 16324, 16291, 1222, 2177]","[17215]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in the document?","[4739, 18235, 3907, 20919, 7059, 11738, 5197, 14668, 17697, 9695]","[17217, 17251, 17188, 17265, 17204]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the newspaper released on weekdays?","[1210, 1217, 15321, 15388, 1208, 14898, 17069, 2104, 2101, 1222]","[17282, 17215]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On which page does the newspaper detail the news about Ukraine fights?","[14638, 16125, 17909, 15728, 17335, 14300, 16035, 15280, 16239, 17914]","[17373, 17374]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what data was the newspaper released?","[22674, 11527, 17840, 14430, 16147, 14766, 16580, 1386, 16732, 15213]","[17432, 17359]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has the New York Times' racial equity audit of the Administration for Children’s Services been publicly released?","[17554, 14588, 14766, 17120, 17840, 16018, 15895, 14862, 14750, 20234]","[17554]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who reported the news about the child welfare agency accusation?","[17550, 17554, 15652, 17555, 14573, 17652, 15378, 16098, 14883, 17676]","[17551]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Does the newspaper contain the world cup news?","[14559, 17627, 17535, 17631, 16856, 17630, 17633, 17537, 17536, 16096]","[17535]","3","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what day was the newspaper released?","[16291, 16815, 15751, 15388, 16147, 14300, 16345, 16732, 17070, 14908]","[17587]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","In which year was the newspaper released?","[16732, 16147, 20107, 16784, 15519, 17732, 17840, 14909, 1386, 16199]","[17587]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Does the newspaper contain the information about French Open championship?","[17727, 14984, 15591, 15432, 16258, 15437, 14803, 15067, 14484, 15438]","[17727]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in the front page?","[15105, 20919, 14817, 5026, 9249, 1769, 4739, 24103, 24679, 8950]","[17792, 17793, 17736, 17716, 17717, 17750, 17718, 17753, 17790]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did a clinic in Brazil report Xaiana for admitting to terminating a pregnancy?","[17857, 17865, 17850, 16841, 14876, 17369, 20209, 15030, 15404, 17816]","[17865]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the date of the newspaper?","[16732, 16199, 16784, 15738, 15519, 17281, 14909, 16496, 14841, 17142]","[17809]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what day was the newspaper released?","[16291, 16815, 15751, 15388, 16147, 14300, 16732, 16345, 17070, 14908]","[17809]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in the document?","[4739, 18235, 3907, 20919, 7059, 11738, 5197, 14668, 17697, 9695]","[17890, 17827, 17816, 17932, 17903, 17935, 17936, 17876, 17878, 17879, 17912]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","52b3137455e7ca4df65021a200aef724","Tutorial/Workshop","What is the title of module 1?","[4080, 4054, 4062, 4081, 4073, 4086, 4075, 4063, 4501, 4079]","[4085]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","52b3137455e7ca4df65021a200aef724","Tutorial/Workshop","What is the web address in the orange box in page 47 that gives the Wiki Query Service code?","[4176, 4184, 4125, 4122, 4180, 4119, 4187, 4114, 4111, 4046]","[4223]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","52b3137455e7ca4df65021a200aef724","Tutorial/Workshop","What is the sum of the files size of the 2 files with the smallest file size in the table on page 98?","[4477, 4493, 4489, 4471, 4514, 4546, 4476, 4518, 4548, 1894]","[4477]","1","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","52b3137455e7ca4df65021a200aef724","Tutorial/Workshop","What is the color of the zone Mali in the map used to demonstrate GeoShapes using SPARQL and OSM?","[4405, 4402, 4406, 4411, 4410, 4414, 4400, 4418, 4415, 4310]","[4402]","2","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","52b3137455e7ca4df65021a200aef724","Tutorial/Workshop","Which example notebook does module 3 use to show how to create an interactive map?","[4500, 4081, 4080, 4536, 4433, 4054, 4524, 4079, 4434, 4501]","[4489, 4493]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","52b3137455e7ca4df65021a200aef724","Tutorial/Workshop","How many distinct Netherlands location images does this slide use as examples?","[4122, 4114, 4081, 4129, 4177, 4100, 4125, 4187, 4104, 4080]","[4249, 4266, 4115]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2401.18059v1","Academic paper","In figure 4, which nodes are retrieved by RAPTOR for both questions?","[2244, 2110, 2102, 2267, 2272, 2248, 2127, 2133, 2065, 2066]","[2110]","2","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2401.18059v1","Academic paper","What are the horizontal and vertical axis of Figure 3 respectively?","[1313, 43, 44, 631, 665, 638, 45, 47, 46, 576]","[2100]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2401.18059v1","Academic paper","Based on ""PSEUDOCODE FOR RETRIEVAL METHODS"", which algorithm has more number of lines? (Give the algorithm name)","[2242, 2241, 1878, 2093, 2070, 1935, 1939, 1879, 81, 1881]","[2242, 2245]","1","0.5","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2401.18059v1","Academic paper","In Figure 1's demonstration, what are the color of the nodes that appear in more than one clusters?","[2066, 612, 4176, 2065, 2267, 2088, 2110, 1313, 2093, 1089]","[2066]","1","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2401.18059v1","Academic paper","What model is the clustering algorithm of this paper based on, and what presents a challenge to it?","[2081, 2083, 1512, 2077, 2088, 2135, 2061, 2213, 2080, 2079]","[2081, 2083]","1","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2401.18059v1","Academic paper","Write down the pseudo code from appendix that corresponds to step 5 of the tree traversal method","[2242, 2090, 2093, 2091, 2245, 2095, 2132, 2078, 1318, 2096]","[2080, 2081, 2242, 2091, 2092, 2094]","1","0.33","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2312.10997v5","Academic paper","In the figure that has a tree shape, what is the name of the branch that has the least leafs?","[2066, 1836, 2272, 2096, 2267, 2091, 598, 2076, 2131, 2093]","[1836]","2","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2312.10997v5","Academic paper","In figure 3, how many distinct icons are used?","[11152, 11603, 1696, 174, 5400, 1694, 1693, 4391, 240, 266]","[1858, 1846]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2312.10997v5","Academic paper","What is the paper's full title that proposes the method that has a retrieval granularity of phrase?","[1887, 1878, 2015, 66, 2135, 1885, 2061, 1874, 2244, 2098]","[1878, 1997, 2014]","2","0.33","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2312.10997v5","Academic paper","According to table II, which are the datasets that has exactly three methods?","[1723, 2274, 1878, 1967, 1949, 2273, 1480, 2280, 2429, 2272]","[1967]","4","1.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2312.10997v5","Academic paper","Which subsection does the section ""AUGMENTATION PROCESS IN RAG"" include?","[1839, 1838, 1935, 1931, 1833, 1878, 1932, 1854, 1836, 1846]","[1937, 1933, 1941]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
"0.0","2312.10997v5","Academic paper","Which method integrates knowledge into white-box models via directive fine-tuning?","[1916, 1917, 1913, 1928, 2063, 1930, 1594, 1768, 1872, 2000]","[1916, 1900, 1917, 1902]","1","0.5","75-100","trial_report_best_lambda_0.0.csv"
"0.0","Bergen-Brochure-en-2022-23","Brochure","How many goblets appear in the figure showing Skyskraoeren?","[11233, 11628, 11625, 11984, 11701, 12149, 11570, 11300, 11275, 11569]","[11613, 11623]","Not Found","0.0","75-100","trial_report_best_lambda_0.0.csv"
